Trade ID,Status,Buy Time,Buy Price,Sell Target,Sell Time,Order Size (USDT),Portfolio Value at Buy,Order % of Portfolio,Portfolio Value at Sell,Net P&L,Holding Time
12,CLOSED,2024-01-01 00:00:00+00:00,42283.58,54000.0,2024-02-26 19:15:00+00:00,46.813766748001605,2999.4166599538494,1.5607623766656649,3715.9323570053525,12.852185035804474,56 days 19:15:00
13,CLOSED,2024-01-01 00:00:00+00:00,42283.58,55000.0,2024-02-27 01:43:00+00:00,45.946845141557134,2999.3698461871018,1.531883278748244,3766.317691924129,13.698645067563135,57 days 01:43:00
14,CLOSED,2024-01-01 00:00:00+00:00,42283.58,56000.0,2024-02-27 02:06:00+00:00,45.11144795716518,2999.32389934196,1.5040538958484098,3815.617498317607,14.51432473453059,57 days 02:06:00
15,CLOSED,2024-01-01 00:00:00+00:00,42283.58,57000.0,2024-02-27 02:08:00+00:00,44.30588638650153,2999.2787878940026,1.477218008720413,3863.8515126956645,15.300872984820622,57 days 02:08:00
16,CLOSED,2024-01-01 00:00:00+00:00,42283.58,58000.0,2024-02-28 07:50:00+00:00,43.528590134106764,2999.234482007616,1.451323342514046,3911.9672013555555,16.059823050889953,58 days 07:50:00
17,CLOSED,2024-01-01 00:00:00+00:00,42283.58,59000.0,2024-02-28 08:46:00+00:00,42.778097200760094,2999.190953417482,1.4263212267967074,3958.126058881493,16.792602425025862,58 days 08:46:00
18,CLOSED,2024-01-01 00:00:00+00:00,42283.58,60000.0,2024-02-28 13:22:00+00:00,42.05304470583195,2999.1481753202816,1.4021662901447365,4003.27425058015,17.500541820377492,58 days 13:22:00
19,CLOSED,2024-01-01 00:00:00+00:00,42283.58,61000.0,2024-02-28 14:57:00+00:00,41.35216062740142,2999.1061222755757,1.3788161852714107,4047.4289060802703,18.18488323588408,58 days 14:57:00
20,CLOSED,2024-01-01 00:00:00+00:00,42283.58,62000.0,2024-02-28 16:54:00+00:00,40.67425635482107,2999.0647701149483,1.35623134118781,4090.6065840329934,18.846787227931443,58 days 16:54:00
21,CLOSED,2024-01-01 00:00:00+00:00,42283.58,63000.0,2024-02-28 17:12:00+00:00,40.018219962001375,2999.0240958585937,1.3343747393448173,4132.823300192224,19.487339478299845,58 days 17:12:00
22,CLOSED,2024-01-01 00:00:00+00:00,42283.58,64000.0,2024-02-28 17:16:00+00:00,39.383010121334685,2998.984077638632,1.3132117110919925,4174.094553683401,20.10755673659306,58 days 17:16:00
23,CLOSED,2024-01-01 00:00:00+00:00,42283.58,65000.0,2024-03-04 08:27:00+00:00,38.76765058818883,2998.94469462851,1.2927097541220618,4225.379834984211,20.708392205564614,63 days 08:27:00
24,CLOSED,2024-01-01 00:00:00+00:00,42283.58,66000.0,2024-03-04 14:38:00+00:00,38.17122519452438,2998.905926977922,1.2728383658566629,4264.804715468892,21.290740429337056,63 days 14:38:00
25,CLOSED,2024-01-01 00:00:00+00:00,42283.58,67000.0,2024-03-04 17:25:00+00:00,37.59287329763765,2998.867755752727,1.2535688919767554,4303.327769331031,21.855441737237598,63 days 17:25:00
26,CLOSED,2024-01-01 00:00:00+00:00,42283.58,68000.0,2024-03-04 23:03:00+00:00,37.03178563647889,2998.8301628794297,1.2348743885156053,4340.962660396861,22.403286289678412,63 days 23:03:00
27,CLOSED,2024-01-01 00:00:00+00:00,42283.58,69000.0,2024-03-05 15:04:00+00:00,36.48720055358949,2998.7931310937934,1.2167294961183595,4380.019372453808,22.935017767047455,64 days 15:04:00
28,CLOSED,2024-01-01 00:00:00+00:00,42283.58,70000.0,2024-03-11 07:12:00+00:00,35.95840054556645,2998.75664389324,1.1991103252340678,4432.413096539733,23.451336737826075,70 days 07:12:00
29,CLOSED,2024-01-01 00:00:00+00:00,42283.58,71000.0,2024-03-11 07:36:00+00:00,35.44470910920122,2998.720685492694,1.1819943511470328,4467.461492410249,23.952903738011017,70 days 07:36:00
30,CLOSED,2024-01-01 00:00:00+00:00,42283.58,72000.0,2024-03-11 11:44:00+00:00,34.945487854142044,2998.685240783585,1.165360317877526,4501.672476897378,24.44034209030344,70 days 11:44:00
31,CLOSED,2024-01-01 00:00:00+00:00,42283.58,73000.0,2024-03-12 14:07:00+00:00,34.46013385616785,2998.6502952957308,1.149188150089684,4535.05784435671,24.914240488365515,71 days 14:07:00
32,CLOSED,2024-01-01 00:00:00+00:00,42283.58,74000.0,2024-11-06 03:06:00+00:00,33.98807722800117,2998.615835161874,1.133458872238844,4860.382592165977,25.375155368672452,310 days 03:06:00
33,CLOSED,2024-01-01 00:00:00+00:00,42283.58,75000.0,2024-11-06 03:08:00+00:00,33.52877888708223,2998.581847084646,1.1181545342736066,4892.150811635005,25.823613090052184,310 days 03:08:00
34,CLOSED,2024-01-01 00:00:00+00:00,42283.58,76000.0,2024-11-06 20:54:00+00:00,33.081728501921134,2998.5483183057595,1.1032581432809119,4925.159926957025,26.260111938861797,310 days 20:54:00
35,CLOSED,2024-01-01 00:00:00+00:00,42283.58,77000.0,2024-11-08 19:15:00+00:00,32.646442600580066,2998.5152365772574,1.0887536005268161,4956.017930889473,26.685123975860627,312 days 19:15:00
36,CLOSED,2024-01-01 00:00:00+00:00,42283.58,78000.0,2024-11-10 04:45:00+00:00,32.22246282654656,2998.4825901346567,1.074625643402502,4986.09436010492,27.099096739171166,314 days 04:45:00
37,CLOSED,2024-01-01 00:00:00+00:00,42283.58,79000.0,2024-11-10 04:54:00+00:00,31.809354328770322,2998.4503676718305,1.060859791835372,5014.756263373793,27.502454816242977,314 days 04:54:00
38,CLOSED,2024-01-01 00:00:00+00:00,42283.58,80000.0,2024-11-10 11:56:00+00:00,31.406704273975762,2998.4185583175017,1.0474422987696208,5042.666642474678,27.895601296426904,314 days 11:56:00
39,CLOSED,2024-01-01 00:00:00+00:00,42283.58,81000.0,2024-11-10 18:27:00+00:00,31.014120470551063,2998.3871516132276,1.034360104360255,5069.835010248181,28.278919114606225,314 days 18:27:00
40,CLOSED,2024-01-01 00:00:00+00:00,42283.58,82000.0,2024-11-11 10:07:00+00:00,30.63123009437142,2998.356137492757,1.0216007935596814,5098.12405229202,28.65277229529963,315 days 10:07:00
41,CLOSED,2024-01-01 00:00:00+00:00,42283.58,83000.0,2024-11-11 15:15:00+00:00,30.257678507854695,2998.3255062626627,1.009152556807287,5123.835993468823,29.01750710573224,315 days 15:15:00
42,CLOSED,2024-01-01 00:00:00+00:00,42283.58,84000.0,2024-11-11 15:36:00+00:00,29.89312816438657,2998.295248584155,0.9970041535603473,5148.833069734677,29.373453125552,315 days 15:36:00
43,CLOSED,2024-01-01 00:00:00+00:00,42283.58,85000.0,2024-11-11 18:39:00+00:00,29.537257591001016,2998.26535545599,0.9851448784295095,5173.123893813502,29.720924240137954,315 days 18:39:00
44,CLOSED,2024-01-01 00:00:00+00:00,42283.58,86000.0,2024-11-11 19:06:00+00:00,29.189760442871588,2998.235818198399,0.9735645297043825,5196.716873366894,30.06021956379248,315 days 19:06:00
45,CLOSED,2024-01-01 00:00:00+00:00,42283.58,87000.0,2024-11-11 20:11:00+00:00,28.850344623768432,2998.2066284379566,0.9622533800747164,5219.62021823153,30.391624298524814,315 days 20:11:00
46,CLOSED,2024-01-01 00:00:00+00:00,42283.58,88000.0,2024-11-11 21:24:00+00:00,28.518731467173396,2998.1777780933326,0.9512021493705306,5241.841947319954,30.71541053360812,315 days 21:24:00
47,CLOSED,2024-01-01 00:00:00+00:00,42283.58,89000.0,2024-11-11 23:12:00+00:00,28.19465497322824,2998.1492593618655,0.940401979160613,5263.945712482975,31.031837990621348,315 days 23:12:00
48,CLOSED,2024-01-01 00:00:00+00:00,42283.58,90000.0,2024-11-13 14:31:00+00:00,27.87786109712455,2998.121064706892,0.9298444090632476,5291.490227641862,31.341154718263503,317 days 14:31:00
49,CLOSED,2024-01-01 00:00:00+00:00,42283.58,91000.0,2024-11-13 14:33:00+00:00,27.56810708493428,2998.0931868457947,0.9195213546360069,5311.713410609571,31.643597740846946,317 days 14:33:00
50,CLOSED,2024-01-01 00:00:00+00:00,42283.58,92000.0,2024-11-13 15:44:00+00:00,27.265160853231706,2998.06561873871,0.9094250867231584,5331.818651595064,31.939393664032927,317 days 15:44:00
51,CLOSED,2024-01-01 00:00:00+00:00,42283.58,93000.0,2024-11-13 16:11:00+00:00,26.96880040917484,2998.0383535778565,0.8995482121497977,5350.746347695702,32.22875924106271,317 days 16:11:00
52,CLOSED,2024-01-01 00:00:00+00:00,42283.58,94000.0,2024-11-20 13:15:00+00:00,26.678813308000915,2998.0113847774473,0.8898836556613469,5381.877800147025,32.51190190245744,324 days 13:15:00
53,CLOSED,2024-01-01 00:00:00+00:00,42283.58,95000.0,2024-11-21 03:25:00+00:00,26.394996145149843,2997.9847059641397,0.8804246430156928,5399.538021252824,32.789020251907615,325 days 03:25:00
54,CLOSED,2024-01-01 00:00:00+00:00,42283.58,96000.0,2024-11-21 04:03:00+00:00,26.117154080464054,2997.9583109679943,0.8711646851430441,5416.5746358046,33.06030453084302,325 days 04:03:00
55,CLOSED,2024-01-01 00:00:00+00:00,42283.58,97000.0,2024-11-21 04:55:00+00:00,25.84510039212589,2997.9321938139137,0.8620975632956605,5432.9942080112805,33.325937053967294,325 days 04:55:00
56,CLOSED,2024-01-01 00:00:00+00:00,42283.58,98000.0,2024-11-21 11:02:00+00:00,25.578656058186443,2997.9063487135218,0.8532173151160274,5448.803165328917,33.586092617851875,325 days 11:02:00
57,CLOSED,2024-01-01 00:00:00+00:00,42283.58,99000.0,2024-11-22 03:15:00+00:00,25.317649363715155,2997.8807700574635,0.8445182215578863,5464.986939368449,33.840938884514344,326 days 03:15:00
58,CLOSED,2024-01-01 00:00:00+00:00,42283.58,100000.0,2024-12-05 02:36:00+00:00,25.061915531758434,2997.8554524080996,0.8359947945998145,5496.020723421803,34.09063674174928,339 days 02:36:00
59,CLOSED,2024-01-01 00:00:00+00:00,42283.58,101000.0,2024-12-05 02:41:00+00:00,24.81129637644085,2997.830390492568,0.8276417656958955,5510.035095694109,34.3353406418395,339 days 02:41:00
60,CLOSED,2024-01-01 00:00:00+00:00,42283.58,102000.0,2024-12-05 03:03:00+00:00,24.56563997667411,2997.8055791961915,0.8194540749123881,5523.463277423621,34.57519892014578,339 days 03:03:00
61,CLOSED,2024-01-01 00:00:00+00:00,42283.58,103000.0,2024-12-05 03:06:00+00:00,24.324800369059655,2997.781013556215,0.8114268607033298,5536.311072418472,34.81035409495584,339 days 03:06:00
62,CLOSED,2024-01-01 00:00:00+00:00,42283.58,104000.0,2024-12-05 03:08:00+00:00,24.08863725868044,2997.7566887558455,0.8035554502816541,5548.584170687786,35.04094314986669,339 days 03:08:00
63,CLOSED,2024-01-01 00:00:00+00:00,42283.58,105000.0,2024-12-15 23:27:00+00:00,23.85701574657774,2997.732600118587,0.7958353505457418,5581.08842292777,35.2670977998754,349 days 23:27:00
64,CLOSED,2024-01-01 00:00:00+00:00,42283.58,106000.0,2024-12-16 00:33:00+00:00,23.62980607280081,2997.7087431028403,0.7882622395243873,5592.228759022373,35.48894474226489,350 days 00:33:00
65,CLOSED,2024-01-01 00:00:00+00:00,42283.58,107000.0,2024-12-16 16:37:00+00:00,23.406883374000802,2997.6851132967677,0.7808319583059404,5603.697033056172,35.706605893288554,350 days 16:37:00
66,CLOSED,2024-01-01 00:00:00+00:00,42283.58,108000.0,2024-12-17 14:50:00+00:00,23.188127454617618,2997.6617064133934,0.773540503419963,5614.161246452397,35.92019861158279,351 days 14:50:00
67,CLOSED,2024-01-01 00:00:00+00:00,42283.58,109000.0,2025-01-20 06:55:00+00:00,22.973422570778567,2997.6385182859385,0.7663840196420635,5678.195926158026,36.12983590916788,385 days 06:55:00
68,CLOSED,2024-01-01 00:00:00+00:00,42283.58,110000.0,2025-05-21 23:25:00+00:00,22.762657226092525,2997.615544863368,0.7593587931947441,5877.466220488994,36.33562665083399,506 days 23:25:00
69,CLOSED,2024-01-01 00:00:00+00:00,42283.58,111000.0,2025-05-22 03:42:00+00:00,22.55572397858259,2997.592782206142,0.7524612453190599,5885.86686797309,36.53767574265161,507 days 03:42:00
70,CLOSED,2024-01-01 00:00:00+00:00,42283.58,112000.0,2025-07-10 16:24:00+00:00,22.35251925805482,2997.5702264821634,0.7456879261937059,5924.033989214773,36.73608431029234,556 days 16:24:00
71,CLOSED,2024-01-01 00:00:00+00:00,42283.58,113000.0,2025-07-10 17:07:00+00:00,22.152943193250763,2997.547873962905,0.7390355091798245,5931.373635590033,36.93094986779662,556 days 17:07:00
72,CLOSED,2024-01-01 00:00:00+00:00,42283.58,114000.0,2025-07-10 21:17:00+00:00,21.956899448177747,2997.5257210197124,0.7325007853713544,5938.189896980541,37.122366477380496,556 days 21:17:00
73,CLOSED,2024-01-01 00:00:00+00:00,42283.58,115000.0,2025-07-10 21:18:00+00:00,21.764295067053382,2997.503764120264,0.7260806584321663,5944.487405070098,37.31042490083129,556 days 21:18:00
74,CLOSED,2024-01-01 00:00:00+00:00,42283.58,116000.0,2025-07-10 21:19:00+00:00,21.57504032733987,2997.4819998251965,0.7197721397025255,5950.270710285627,37.49521274300469,556 days 21:19:00
75,CLOSED,2024-01-01 00:00:00+00:00,42283.58,117000.0,2025-07-11 05:05:00+00:00,21.389048600380047,2997.4604247848692,0.7135723435586363,5955.544283916896,37.676814587899244,557 days 05:05:00
76,CLOSED,2024-01-01 00:00:00+00:00,42283.58,118000.0,2025-07-11 05:44:00+00:00,21.206236219180212,2997.439035736269,0.7074784830101228,5960.3125201631565,37.85531212775286,557 days 05:44:00
77,CLOSED,2024-01-01 00:00:00+00:00,42283.58,119000.0,2025-07-13 14:18:00+00:00,21.026522352915975,2997.4178295000493,0.70148786552134,5965.346185359879,38.03078428557506,559 days 14:18:00
78,CLOSED,2024-01-01 00:00:00+00:00,42283.58,120000.0,2025-07-14 03:42:00+00:00,20.849828887765423,2997.3968029776966,0.6955978890433401,5969.116630888093,38.203307331501094,560 days 03:42:00
79,CLOSED,2024-01-01 00:00:00+00:00,42283.58,121000.0,2025-07-14 03:42:00+00:00,20.67608031370071,2997.375953148809,0.6898060382442194,5972.394478520336,38.37295499332836,560 days 03:42:00
80,CLOSED,2024-01-01 00:00:00+00:00,42283.58,122000.0,2025-07-14 05:22:00+00:00,20.505203616893265,2997.355277068495,0.6841098809263605,5975.183833204286,38.5397985615717,560 days 05:22:00
81,CLOSED,2024-01-01 00:00:00+00:00,42283.58,123000.0,2025-07-14 07:38:00+00:00,20.337128177410534,2997.3347718648783,0.6785070646198523,5977.488732037821,38.70390698935203,560 days 07:38:00
82,CLOSED,2024-01-01 00:00:00+00:00,42283.58,124000.0,2025-08-14 00:22:00+00:00,20.17178567190313,2997.314434736701,0.6729953133420624,5998.854281539446,38.865346987412366,591 days 00:22:00
83,CLOSED,2024-01-01 00:00:00+00:00,42283.58,125000.0,2025-10-05 04:46:00+00:00,20.009109981000687,2997.2942629510294,0.6675724245139825,6029.281242034357,39.02418311453624,643 days 04:46:00
84,CLOSED,2024-01-01 00:00:00+00:00,42283.58,126000.0,2025-10-06 18:56:00+00:00,19.849037101152682,2997.2742538410484,0.6622362660245678,6030.87011841999,39.18047786362613,644 days 18:56:00
85,OPEN,2024-01-01 00:00:00+00:00,42283.58,127000.0,,19.691505060667343,2997.2544048039467,0.6569847734348524,,21.085539889660797,730 days 23:59:00
86,CLOSED,2024-01-03 11:55:00+00:00,44000.0,45000.0,2024-01-08 12:03:00+00:00,58.67832472189169,3109.1305260285485,1.8872904894361098,3178.0003069985873,1.2136344550348568,5 days 00:08:00
87,CLOSED,2024-01-03 12:01:00+00:00,43000.0,44000.0,2024-01-04 15:16:00+00:00,58.67832472189169,3046.497605286647,1.926091280034688,3114.2414611034733,1.2445863719221677,1 days 03:15:00
88,CLOSED,2024-01-03 12:08:00+00:00,42000.0,43000.0,2024-01-03 15:56:00+00:00,58.67832472189169,2982.5014369541136,1.967419830711534,3049.086974258312,1.2770121896136217,0 days 03:48:00
89,CLOSED,2024-01-03 12:09:00+00:00,41000.0,42000.0,2024-01-03 12:15:00+00:00,58.67832472189169,2917.1095627549807,2.0115228262621248,2983.8138277777716,1.3110197545095374,0 days 00:06:00
90,CLOSED,2024-01-03 18:56:00+00:00,42000.0,43000.0,2024-01-03 19:35:00+00:00,58.67832472189169,2985.089468898237,1.9657141044937994,3050.3639864479255,1.2770121896136217,0 days 00:39:00
91,CLOSED,2024-01-05 01:48:00+00:00,43000.0,44000.0,2024-01-05 09:01:00+00:00,58.67832472189169,3051.607235792306,1.922866220582175,3115.4860474753955,1.2445863719221677,0 days 07:13:00
92,CLOSED,2024-01-09 12:56:00+00:00,46000.0,47000.0,2024-01-09 13:53:00+00:00,58.67832472189169,3240.3368566611607,1.8108711321561106,3300.2174972539483,1.1557678278107844,0 days 00:57:00
93,CLOSED,2024-01-09 21:17:00+00:00,46000.0,47000.0,2024-01-10 23:03:00+00:00,58.67832472189169,3241.4926244889716,1.8102254584380695,3306.1094977973517,1.1557678278107844,1 days 01:46:00
94,CLOSED,2024-01-09 21:25:00+00:00,45000.0,46000.0,2024-01-09 21:29:00+00:00,58.67832472189169,3181.494627246741,1.8443634705324583,3242.677926648354,1.1840581788981197,0 days 00:04:00
95,CLOSED,2024-01-10 11:53:00+00:00,45000.0,46000.0,2024-01-10 17:41:00+00:00,58.67832472189169,3182.6786854256393,1.8436773083816433,3243.861984827252,1.1840581788981197,0 days 05:48:00
96,CLOSED,2024-01-10 20:12:00+00:00,45000.0,46000.0,2024-01-10 20:15:00+00:00,58.67832472189169,3183.862743604537,1.8429916565894537,3245.0460430061503,1.1840581788981197,0 days 00:03:00
97,CLOSED,2024-01-10 20:44:00+00:00,45000.0,46000.0,2024-01-10 20:57:00+00:00,58.67832472189169,3185.0468017834355,1.842306514586704,3246.230101185048,1.1840581788981197,0 days 00:13:00
98,CLOSED,2024-01-11 05:44:00+00:00,46000.0,47000.0,2024-01-11 11:17:00+00:00,58.67832472189169,3247.384625032375,1.8069410155351306,3307.265265625162,1.1557678278107844,0 days 05:33:00
99,CLOSED,2024-01-11 15:42:00+00:00,47000.0,48000.0,2024-02-09 18:24:00+00:00,58.67832472189169,3308.392731284798,1.773620289000703,3382.258161354668,1.1286813214505713,29 days 02:42:00
100,CLOSED,2024-01-11 16:16:00+00:00,46000.0,47000.0,2024-02-09 11:44:00+00:00,58.67832472189169,3249.6690741816365,1.8056707739285311,3323.653076562765,1.1557678278107844,28 days 19:28:00
101,CLOSED,2024-01-12 15:19:00+00:00,45000.0,46000.0,2024-02-09 02:45:00+00:00,58.67832472189169,3189.671076939406,1.8396356021196851,3263.773679950462,1.1840581788981197,27 days 11:26:00
102,CLOSED,2024-01-12 16:17:00+00:00,44000.0,45000.0,2024-02-08 13:58:00+00:00,58.67832472189169,3128.370420888349,1.8756834014953088,3202.591654135215,1.2136344550348568,26 days 21:41:00
103,CLOSED,2024-01-12 22:03:00+00:00,43000.0,44000.0,2024-02-07 20:16:00+00:00,58.67832472189169,3065.7375001464475,1.9140035544167981,3140.0773946120235,1.2445863719221677,25 days 22:13:00
104,CLOSED,2024-01-12 22:21:00+00:00,42000.0,43000.0,2024-01-13 05:42:00+00:00,58.67832472189169,3001.7413318139143,1.9548095000721837,3067.015849363603,1.2770121896136217,0 days 07:21:00
105,CLOSED,2024-01-14 21:38:00+00:00,42000.0,43000.0,2024-01-15 18:25:00+00:00,58.67832472189169,3003.018344003528,1.9539782312372966,3068.2928615532164,1.2770121896136217,0 days 20:47:00
106,CLOSED,2024-01-18 16:40:00+00:00,42000.0,43000.0,2024-01-29 16:21:00+00:00,58.67832472189169,3004.2953561931417,1.953147669084216,3074.922907766862,1.2770121896136217,10 days 23:41:00
107,CLOSED,2024-01-18 19:57:00+00:00,41000.0,42000.0,2024-01-19 20:09:00+00:00,58.67832472189169,2938.9034819940084,1.9966060498890288,3005.6077470167993,1.3110197545095374,1 days 00:12:00
108,CLOSED,2024-01-22 04:18:00+00:00,41000.0,42000.0,2024-01-26 17:01:00+00:00,58.67832472189169,2940.214501748518,1.9957157781174208,3009.6497612863213,1.3110197545095374,4 days 12:43:00
109,CLOSED,2024-01-22 19:17:00+00:00,40000.0,41000.0,2024-01-26 11:29:00+00:00,58.67832472189169,2873.3928800762837,2.042126752967171,2942.946903076366,1.3467276976502518,3 days 16:12:00
110,CLOSED,2024-01-23 09:29:00+00:00,39000.0,40000.0,2024-01-24 00:44:00+00:00,58.67832472189169,2805.10576724412,2.091840008569099,2874.7785912831782,1.3842668173622812,0 days 15:15:00
111,CLOSED,2024-02-01 01:21:00+00:00,42000.0,43000.0,2024-02-01 17:19:00+00:00,58.67832472189169,3010.925402406787,1.9488468453913572,3076.1999199564752,1.2770121896136217,0 days 15:58:00
112,CLOSED,2024-02-10 10:48:00+00:00,47000.0,48000.0,2024-02-10 20:46:00+00:00,58.67832472189169,3324.780542222401,1.7648781318561562,3383.386842676119,1.1286813214505713,0 days 09:58:00
113,CLOSED,2024-02-13 14:21:00+00:00,49000.0,50000.0,2024-02-14 08:52:00+00:00,58.67832472189169,3441.8213905220405,1.7048625731561167,3497.9592218233956,1.0778250237946665,0 days 18:31:00
114,CLOSED,2024-02-17 14:32:00+00:00,51000.0,52000.0,2024-02-17 21:34:00+00:00,58.67832472189169,3553.9294399102964,1.6510829973983046,3607.69855896948,1.030957455366675,0 days 07:02:00
115,CLOSED,2024-02-20 17:22:00+00:00,51000.0,52000.0,2024-02-20 19:50:00+00:00,58.67832472189169,3554.960397365663,1.6506041745324131,3608.7295164248467,1.030957455366675,0 days 02:28:00
116,CLOSED,2024-02-21 10:08:00+00:00,51000.0,52000.0,2024-02-22 09:49:00+00:00,58.67832472189169,3555.9913548210297,1.6501256293083684,3609.7604738802133,1.030957455366675,0 days 23:41:00
117,CLOSED,2024-02-22 13:47:00+00:00,51000.0,52000.0,2024-02-22 20:31:00+00:00,58.67832472189169,3557.0223122763964,1.6496473614847578,3610.79143133558,1.030957455366675,0 days 06:44:00
118,CLOSED,2024-02-23 03:06:00+00:00,51000.0,52000.0,2024-02-26 15:15:00+00:00,58.67832472189169,3558.053269731763,1.649169370820448,3611.8223887909467,1.030957455366675,3 days 12:09:00
119,CLOSED,2024-02-27 03:51:00+00:00,56000.0,57000.0,2024-02-27 12:26:00+00:00,58.67832472189169,3816.5449258336103,1.5374723961640557,3864.779947345095,0.9284346494304572,0 days 08:35:00
120,CLOSED,2024-02-28 17:23:00+00:00,63000.0,64000.0,2024-03-04 00:39:00+00:00,58.67832472189169,4133.634655528417,1.4195334036938645,4184.226794927142,0.8122421360360548,4 days 07:16:00
121,CLOSED,2024-02-28 17:25:00+00:00,62000.0,63000.0,2024-02-29 06:08:00+00:00,58.67832472189169,4092.2451585879544,1.4338907481813452,4139.615634277425,0.8272347184095281,0 days 12:43:00
122,CLOSED,2024-02-28 17:31:00+00:00,61000.0,62000.0,2024-02-28 23:13:00+00:00,58.67832472189169,4049.910183479795,1.4488796556834664,4097.398918118193,0.8427188608608205,0 days 05:42:00
123,CLOSED,2024-02-28 17:31:00+00:00,60000.0,61000.0,2024-02-28 17:34:00+00:00,58.67832472189169,4006.614230561846,1.4645364226558755,4051.645082741288,0.8587191413938058,0 days 00:03:00
124,CLOSED,2024-02-28 17:31:00+00:00,59000.0,60000.0,2024-02-28 17:32:00+00:00,58.67832472189169,3962.341283537277,1.4809003193563415,4007.4904272411677,0.875261804317752,0 days 00:01:00
125,CLOSED,2024-02-28 17:37:00+00:00,60000.0,61000.0,2024-02-28 17:43:00+00:00,58.67832472189169,4008.3482115075576,1.4639028753398275,4052.5038018826826,0.8587191413938058,0 days 00:06:00
126,CLOSED,2024-02-28 18:20:00+00:00,60000.0,61000.0,2024-02-28 18:55:00+00:00,58.67832472189169,4009.2069306489516,1.4635893266899471,4053.362521024076,0.8587191413938058,0 days 00:35:00
127,CLOSED,2024-02-28 20:27:00+00:00,60000.0,61000.0,2024-02-28 22:09:00+00:00,58.67832472189169,4010.0656497903456,1.4632759123272587,4054.2212401654706,0.8587191413938058,0 days 01:42:00
128,CLOSED,2024-02-29 16:40:00+00:00,62000.0,63000.0,2024-03-01 20:57:00+00:00,58.67832472189169,4098.225250537118,1.4317984282147802,4142.128306717556,0.8272347184095281,1 days 04:17:00
129,CLOSED,2024-02-29 17:41:00+00:00,61000.0,62000.0,2024-02-29 20:18:00+00:00,58.67832472189169,4055.8902754289593,1.4467433963234066,4099.068871697464,0.8427188608608205,0 days 02:37:00
130,CLOSED,2024-02-29 21:10:00+00:00,61000.0,62000.0,2024-03-01 08:35:00+00:00,58.67832472189169,4056.73299428982,1.446442859426198,4099.911590558325,0.8427188608608205,0 days 11:25:00
131,CLOSED,2024-03-02 01:21:00+00:00,62000.0,63000.0,2024-03-03 22:15:00+00:00,58.67832472189169,4100.73792297725,1.430921112834482,4142.955541435966,0.8272347184095281,1 days 20:54:00
132,CLOSED,2024-03-04 00:49:00+00:00,63000.0,64000.0,2024-03-04 07:40:00+00:00,58.67832472189169,4143.766896772158,1.4160623940405515,4185.039037063178,0.8122421360360548,0 days 06:51:00
133,CLOSED,2024-03-05 04:52:00+00:00,67000.0,68000.0,2024-03-05 13:18:00+00:00,58.67832472189169,4304.083687037161,1.3633174675161717,4343.259388227094,0.7567472042656078,0 days 08:26:00
